ID,Name
179/091,[ENG] Pokemon SV4.5 Paldean Fates: 179/091 Glimmet [IR - Illustration Rare](Foil)
180/091,[ENG] Pokemon SV4.5 Paldean Fates: 180/091 Paldean Wooper [IR - Illustration Rare](Foil)
181/091,[ENG] Pokemon SV4.5 Paldean Fates: 181/091 Murkrow [IR - Illustration Rare](Foil)
182/091,[ENG] Pokemon SV4.5 Paldean Fates: 182/091 Sneasel [IR - Illustration Rare](Foil)
183/091,[ENG] Pokemon SV4.5 Paldean Fates: 183/091 Weavile [IR - Illustration Rare](Foil)
184/091,[ENG] Pokemon SV4.5 Paldean Fates: 184/091 Sableye [IR - Illustration Rare](Foil)
185/091,[ENG] Pokemon SV4.5 Paldean Fates: 185/091 Pawniard [IR - Illustration Rare](Foil)
186/091,[ENG] Pokemon SV4.5 Paldean Fates: 186/091 Bisharp [IR - Illustration Rare](Foil)
187/091,[ENG] Pokemon SV4.5 Paldean Fates: 187/091 Kingambit [IR - Illustration Rare](Foil)
188/091,[ENG] Pokemon SV4.5 Paldean Fates: 188/091 Mabosstiff [IR - Illustration Rare](Foil)
189/091,[ENG] Pokemon SV4.5 Paldean Fates: 189/091 Shroodle [IR - Illustration Rare](Foil)
190/091,[ENG] Pokemon SV4.5 Paldean Fates: 190/091 Grafaiai [IR - Illustration Rare](Foil)
191/091,[ENG] Pokemon SV4.5 Paldean Fates: 191/091 Scizor [IR - Illustration Rare](Foil)
192/091,[ENG] Pokemon SV4.5 Paldean Fates: 192/091 Varoom [IR - Illustration Rare](Foil)
193/091,[ENG] Pokemon SV4.5 Paldean Fates: 193/091 Revavroom [IR - Illustration Rare](Foil)
194/091,[ENG] Pokemon SV4.5 Paldean Fates: 194/091 Noibat [IR - Illustration Rare](Foil)
195/091,[ENG] Pokemon SV4.5 Paldean Fates: 195/091 Cyclizar [IR - Illustration Rare](Foil)
196/091,[ENG] Pokemon SV4.5 Paldean Fates: 196/091 Pidgey [IR - Illustration Rare](Foil)
197/091,[ENG] Pokemon SV4.5 Paldean Fates: 197/091 Pidgeotto [IR - Illustration Rare](Foil)
198/091,[ENG] Pokemon SV4.5 Paldean Fates: 198/091 Jigglypuff [IR - Illustration Rare](Foil)
199/091,[ENG] Pokemon SV4.5 Paldean Fates: 199/091 Doduo [IR - Illustration Rare](Foil)
200/091,[ENG] Pokemon SV4.5 Paldean Fates: 200/091 Dodrio [IR - Illustration Rare](Foil)
201/091,[ENG] Pokemon SV4.5 Paldean Fates: 201/091 Ditto [IR - Illustration Rare](Foil)
202/091,[ENG] Pokemon SV4.5 Paldean Fates: 202/091 Snorlax [IR - Illustration Rare](Foil)
203/091,[ENG] Pokemon SV4.5 Paldean Fates: 203/091 Wingull [IR - Illustration Rare](Foil)
204/091,[ENG] Pokemon SV4.5 Paldean Fates: 204/091 Pelipper [IR - Illustration Rare](Foil)
205/091,[ENG] Pokemon SV4.5 Paldean Fates: 205/091 Skwovet [IR - Illustration Rare](Foil)
206/091,[ENG] Pokemon SV4.5 Paldean Fates: 206/091 Greedent [IR - Illustration Rare](Foil)
207/091,[ENG] Pokemon SV4.5 Paldean Fates: 207/091 Lechonk [IR - Illustration Rare](Foil)
208/091,[ENG] Pokemon SV4.5 Paldean Fates: 208/091 Oinkologne [IR - Illustration Rare](Foil)
209/091,[ENG] Pokemon SV4.5 Paldean Fates: 209/091 Tandemaus [IR - Illustration Rare](Foil)
210/091,[ENG] Pokemon SV4.5 Paldean Fates: 210/091 Maushold [IR - Illustration Rare](Foil)
211/091,[ENG] Pokemon SV4.5 Paldean Fates: 211/091 Flamigo [IR - Illustration Rare](Foil)
212/091,[ENG] Pokemon SV4.5 Paldean Fates: 212/091 Forretress ex [SIR - Special Illustration Rare](Foil)
213/091,[ENG] Pokemon SV4.5 Paldean Fates: 213/091 Toedscruel ex [SIR - Special Illustration Rare](Foil)
214/091,[ENG] Pokemon SV4.5 Paldean Fates: 214/091 Espathra ex [SIR - Special Illustration Rare](Foil)
215/091,[ENG] Pokemon SV4.5 Paldean Fates: 215/091 Alakazam ex [SIR - Special Illustration Rare](Foil)
216/091,[ENG] Pokemon SV4.5 Paldean Fates: 216/091 Mew ex [SIR - Special Illustration Rare](Foil)
217/091,[ENG] Pokemon SV4.5 Paldean Fates: 217/091 Gardevoir ex [SIR - Special Illustration Rare](Foil)
218/091,[ENG] Pokemon SV4.5 Paldean Fates: 218/091 Glimmora ex [SIR - Special Illustration Rare](Foil)
219/091,[ENG] Pokemon SV4.5 Paldean Fates: 219/091 Paldean Clodsire ex [SIR - Special Illustration Rare](Foil)
220/091,[ENG] Pokemon SV4.5 Paldean Fates: 220/091 Noivern ex [SIR - Special Illustration Rare](Foil)
221/091,[ENG] Pokemon SV4.5 Paldean Fates: 221/091 Pidgeot ex [SIR - Special Illustration Rare](Foil)
222/091,[ENG] Pokemon SV4.5 Paldean Fates: 222/091 Wigglytuff ex [SIR - Special Illustration Rare](Foil)
223/091,[ENG] Pokemon SV4.5 Paldean Fates: 223/091 Squawkabilly ex [SIR - Special Illustration Rare](Foil)
224/091,[ENG] Pokemon SV4.5 Paldean Fates: 224/091 Wugtrio [IR - Illustration Rare](Foil)
225/091,[ENG] Pokemon SV4.5 Paldean Fates: 225/091 Palafin [IR - Illustration Rare](Foil)
226/091,[ENG] Pokemon SV4.5 Paldean Fates: 226/091 Pawmi [IR - Illustration Rare](Foil)
227/091,[ENG] Pokemon SV4.5 Paldean Fates: 227/091 Clive [RR - Double Rare](Foil)
228/091,[ENG] Pokemon SV4.5 Paldean Fates: 228/091 Judge [UR - Ultra Rare](Foil)
229/091,[ENG] Pokemon SV4.5 Paldean Fates: 229/091 Nemona [RR - Double Rare](Foil)
230/091,[ENG] Pokemon SV4.5 Paldean Fates: 230/091 Paldean Student [UR - Ultra Rare](Foil)
231/091,[ENG] Pokemon SV4.5 Paldean Fates: 231/091 Paldean Student [UR - Ultra Rare](Foil)
232/091,[ENG] Pokemon SV4.5 Paldean Fates: 232/091 Mew ex [SIR - Special Illustration Rare](Foil)
233/091,[ENG] Pokemon SV4.5 Paldean Fates: 233/091 Gardevoir ex [SIR - Special Illustration Rare](Foil)
234/091,[ENG] Pokemon SV4.5 Paldean Fates: 234/091 Charizard ex [SIR - Special Illustration Rare](Foil)
235/091,[ENG] Pokemon SV4.5 Paldean Fates: 235/091 Arven [SIR - Special Illustration Rare](Foil)
236/091,[ENG] Pokemon SV4.5 Paldean Fates: 236/091 Clive [SIR - Special Illustration Rare](Foil)
237/091,[ENG] Pokemon SV4.5 Paldean Fates: 237/091 Iono [SIR - Special Illustration Rare](Foil)
238/091,[ENG] Pokemon SV4.5 Paldean Fates: 238/091 Nemona [SIR - Special Illustration Rare](Foil)
239/091,[ENG] Pokemon SV4.5 Paldean Fates: 239/091 Penny [SIR - Special Illustration Rare](Foil)
240/091,[ENG] Pokemon SV4.5 Paldean Fates: 240/091 Wo-Chien ex [HR - Hyper Rare](Foil)
241/091,[ENG] Pokemon SV4.5 Paldean Fates: 241/091 Chi-Yu ex [HR - Hyper Rare](Foil)
242/091,[ENG] Pokemon SV4.5 Paldean Fates: 242/091 Chien-Pao ex [HR - Hyper Rare](Foil)
243/091,[ENG] Pokemon SV4.5 Paldean Fates: 243/091 Miraidon ex [HR - Hyper Rare](Foil)
244/091,[ENG] Pokemon SV4.5 Paldean Fates: 244/091 Ting-Lu ex [HR - Hyper Rare](Foil)
245/091,[ENG] Pokemon SV4.5 Paldean Fates: 245/091 Koraidon ex [HR - Hyper Rare](Foil)
